Frame,Timestamp,Event
5967,1744588349.1625285,End Get Vehicle Position (on manual_control.py Side)
5967,1744588349.16251,Start Get Vehicle Position (on record.py Side)
5967,1744588349.1625276,End Get Vehicle Position (on record.py Side)
5967,1744588349.1589382,Start of Frame 5967
5967,1744588349.17029,End of Frame 5967
5968,1744588349.178968,Start Get Vehicle Position (on manual_control.py Side)
5968,1744588349.1789846,End Get Vehicle Position (on manual_control.py Side)
5968,1744588349.1789694,Start Get Vehicle Position (on record.py Side)
5968,1744588349.1789837,End Get Vehicle Position (on record.py Side)
5968,1744588349.170301,Start of Frame 5968
5968,1744588349.1851666,End of Frame 5968
5969,1744588349.1945572,Start Get Vehicle Position (on manual_control.py Side)
5969,1744588349.1945775,End Get Vehicle Position (on manual_control.py Side)
5969,1744588349.1945586,Start Get Vehicle Position (on record.py Side)
5969,1744588349.1945755,End Get Vehicle Position (on record.py Side)
5967,1744588349.1788564,Start of Saving Image: frame_5967.png
5967,1744588349.196387,End of Saving Image: frame_5967.png
5968,1744588349.1966352,Start of Saving Image: frame_5968.png
5968,1744588349.203706,End of Saving Image: frame_5968.png
5969,1744588349.1851776,Start of Frame 5969
5969,1744588349.2048018,End of Frame 5969
5969,1744588349.2104917,Start Get Vehicle Position (on manual_control.py Side)
5969,1744588349.2105079,End Get Vehicle Position (on manual_control.py Side)
5969,1744588349.2104924,Start Get Vehicle Position (on record.py Side)
5969,1744588349.2105064,End Get Vehicle Position (on record.py Side)
5969,1744588349.204808,Start of Frame 5969
5969,1744588349.2150836,End of Frame 5969
5970,1744588349.226639,Start Get Vehicle Position (on manual_control.py Side)
5970,1744588349.2266636,End Get Vehicle Position (on manual_control.py Side)
5970,1744588349.226641,Start Get Vehicle Position (on record.py Side)
5970,1744588349.2266624,End Get Vehicle Position (on record.py Side)
5969,1744588349.2124743,Start of Saving Image: frame_5969.png
5969,1744588349.22866,End of Saving Image: frame_5969.png
5970,1744588349.2150903,Start of Frame 5970
5970,1744588349.23307,End of Frame 5970
5971,1744588349.2430441,Start Get Vehicle Position (on manual_control.py Side)
5971,1744588349.2430565,End Get Vehicle Position (on manual_control.py Side)
5971,1744588349.2430449,Start Get Vehicle Position (on record.py Side)
5971,1744588349.2430556,End Get Vehicle Position (on record.py Side)
5971,1744588349.2330763,Start of Frame 5971
5971,1744588349.2493794,End of Frame 5971
5972,1744588349.2586217,Start Get Vehicle Position (on manual_control.py Side)
5972,1744588349.2586348,End Get Vehicle Position (on manual_control.py Side)
5972,1744588349.258623,Start Get Vehicle Position (on record.py Side)
5972,1744588349.258634,End Get Vehicle Position (on record.py Side)
5970,1744588349.2428353,Start of Saving Image: frame_5970.png
5970,1744588349.2597177,End of Saving Image: frame_5970.png
5972,1744588349.2493916,Start of Frame 5972
5972,1744588349.2689402,End of Frame 5972
5972,1744588349.2745123,Start Get Vehicle Position (on manual_control.py Side)
5972,1744588349.274528,End Get Vehicle Position (on manual_control.py Side)
5972,1744588349.2745137,Start Get Vehicle Position (on record.py Side)
5972,1744588349.274527,End Get Vehicle Position (on record.py Side)
5971,1744588349.2599473,Start of Saving Image: frame_5971.png
5971,1744588349.275609,End of Saving Image: frame_5971.png
5972,1744588349.2689474,Start of Frame 5972
5972,1744588349.2833009,End of Frame 5972
5973,1744588349.2905724,Start Get Vehicle Position (on manual_control.py Side)
5973,1744588349.2905881,End Get Vehicle Position (on manual_control.py Side)
5973,1744588349.2905734,Start Get Vehicle Position (on record.py Side)
5973,1744588349.2905872,End Get Vehicle Position (on record.py Side)
5972,1744588349.2777853,Start of Saving Image: frame_5972.png
5972,1744588349.291903,End of Saving Image: frame_5972.png
5973,1744588349.283309,Start of Frame 5973
5973,1744588349.2955766,End of Frame 5973
5974,1744588349.3071127,Start Get Vehicle Position (on manual_control.py Side)
5974,1744588349.307132,End Get Vehicle Position (on manual_control.py Side)
5974,1744588349.3071141,Start Get Vehicle Position (on record.py Side)
5974,1744588349.3071306,End Get Vehicle Position (on record.py Side)
5974,1744588349.2955844,Start of Frame 5974
5974,1744588349.3141334,End of Frame 5974
5975,1744588349.3226025,Start Get Vehicle Position (on manual_control.py Side)
5975,1744588349.3226173,End Get Vehicle Position (on manual_control.py Side)
5975,1744588349.3226037,Start Get Vehicle Position (on record.py Side)
5975,1744588349.3226163,End Get Vehicle Position (on record.py Side)
5973,1744588349.306923,Start of Saving Image: frame_5973.png
5973,1744588349.3237586,End of Saving Image: frame_5973.png
5918,1744588348.9323175,Start of Saving Image: frame_5918.png
5918,1744588349.3269618,End of Saving Image: frame_5918.png
5975,1744588349.314145,Start of Frame 5975
5975,1744588349.3335824,End of Frame 5975
5976,1744588349.3385096,Start Get Vehicle Position (on manual_control.py Side)
5976,1744588349.3385282,End Get Vehicle Position (on manual_control.py Side)
5976,1744588349.3385108,Start Get Vehicle Position (on record.py Side)
5976,1744588349.338527,End Get Vehicle Position (on record.py Side)
5974,1744588349.3240042,Start of Saving Image: frame_5974.png
5974,1744588349.3408854,End of Saving Image: frame_5974.png
5976,1744588349.333593,Start of Frame 5976
5976,1744588349.347578,End of Frame 5976
5976,1744588349.3545089,Start Get Vehicle Position (on manual_control.py Side)
5976,1744588349.3545225,End Get Vehicle Position (on manual_control.py Side)
5976,1744588349.3545098,Start Get Vehicle Position (on record.py Side)
5976,1744588349.3545213,End Get Vehicle Position (on record.py Side)
5975,1744588349.3413885,Start of Saving Image: frame_5975.png
5975,1744588349.3556805,End of Saving Image: frame_5975.png
5976,1744588349.3568773,Start of Saving Image: frame_5976.png
5976,1744588349.3663642,End of Saving Image: frame_5976.png
5976,1744588349.3475888,Start of Frame 5976
5976,1744588349.3676207,End of Frame 5976
5977,1744588349.3704877,Start Get Vehicle Position (on manual_control.py Side)
5977,1744588349.3705025,End Get Vehicle Position (on manual_control.py Side)
5977,1744588349.370489,Start Get Vehicle Position (on record.py Side)
5977,1744588349.3705013,End Get Vehicle Position (on record.py Side)
5977,1744588349.3676264,Start of Frame 5977
5977,1744588349.3757584,End of Frame 5977
5978,1744588349.3879097,Start Get Vehicle Position (on manual_control.py Side)
5978,1744588349.3879244,End Get Vehicle Position (on manual_control.py Side)
5978,1744588349.3879106,Start Get Vehicle Position (on record.py Side)
5978,1744588349.3879225,End Get Vehicle Position (on record.py Side)
5978,1744588349.3757699,Start of Frame 5978
5978,1744588349.393482,End of Frame 5978
5979,1744588349.403633,Start Get Vehicle Position (on manual_control.py Side)
5979,1744588349.4036584,End Get Vehicle Position (on manual_control.py Side)
5979,1744588349.4036345,Start Get Vehicle Position (on record.py Side)
5979,1744588349.4036515,End Get Vehicle Position (on record.py Side)
5977,1744588349.3877082,Start of Saving Image: frame_5977.png
5977,1744588349.405573,End of Saving Image: frame_5977.png
5979,1744588349.3935041,Start of Frame 5979
5979,1744588349.4113312,End of Frame 5979
5980,1744588349.4195185,Start Get Vehicle Position (on manual_control.py Side)
5980,1744588349.419534,End Get Vehicle Position (on manual_control.py Side)
5980,1744588349.4195197,Start Get Vehicle Position (on record.py Side)
5980,1744588349.4195325,End Get Vehicle Position (on record.py Side)
5978,1744588349.4058137,Start of Saving Image: frame_5978.png
5978,1744588349.4206893,End of Saving Image: frame_5978.png
5980,1744588349.4113438,Start of Frame 5980
5980,1744588349.4256637,End of Frame 5980
5981,1744588349.4356089,Start Get Vehicle Position (on manual_control.py Side)
5981,1744588349.435629,End Get Vehicle Position (on manual_control.py Side)
5981,1744588349.43561,Start Get Vehicle Position (on record.py Side)
5981,1744588349.4356275,End Get Vehicle Position (on record.py Side)
5979,1744588349.4210126,Start of Saving Image: frame_5979.png
5979,1744588349.4374506,End of Saving Image: frame_5979.png
5981,1744588349.4256747,Start of Frame 5981
5981,1744588349.4456065,End of Frame 5981
5981,1744588349.4515362,Start Get Vehicle Position (on manual_control.py Side)
5981,1744588349.4515553,End Get Vehicle Position (on manual_control.py Side)
5981,1744588349.4515374,Start Get Vehicle Position (on record.py Side)
5981,1744588349.451554,End Get Vehicle Position (on record.py Side)
5980,1744588349.4385748,Start of Saving Image: frame_5980.png
5980,1744588349.4539382,End of Saving Image: frame_5980.png
5981,1744588349.4456198,Start of Frame 5981
5981,1744588349.4641724,End of Frame 5981
5982,1744588349.4674997,Start Get Vehicle Position (on manual_control.py Side)
5982,1744588349.4675145,End Get Vehicle Position (on manual_control.py Side)
5982,1744588349.4675007,Start Get Vehicle Position (on record.py Side)
5982,1744588349.4675138,End Get Vehicle Position (on record.py Side)
5981,1744588349.4585392,Start of Saving Image: frame_5981.png
5981,1744588349.4686885,End of Saving Image: frame_5981.png
5982,1744588349.4641788,Start of Frame 5982
5982,1744588349.4737937,End of Frame 5982
5983,1744588349.4837453,Start Get Vehicle Position (on manual_control.py Side)
5983,1744588349.4837613,End Get Vehicle Position (on manual_control.py Side)
5983,1744588349.4837465,Start Get Vehicle Position (on record.py Side)
5983,1744588349.4837604,End Get Vehicle Position (on record.py Side)
5982,1744588349.4725955,Start of Saving Image: frame_5982.png
5982,1744588349.485305,End of Saving Image: frame_5982.png
5983,1744588349.4738002,Start of Frame 5983
5983,1744588349.4905941,End of Frame 5983
5984,1744588349.4999678,Start Get Vehicle Position (on manual_control.py Side)
5984,1744588349.49998,End Get Vehicle Position (on manual_control.py Side)
5984,1744588349.4999688,Start Get Vehicle Position (on record.py Side)
5984,1744588349.499979,End Get Vehicle Position (on record.py Side)
5984,1744588349.4906003,Start of Frame 5984
5984,1744588349.505898,End of Frame 5984
5985,1744588349.5156054,Start Get Vehicle Position (on manual_control.py Side)
5985,1744588349.5156198,End Get Vehicle Position (on manual_control.py Side)
5985,1744588349.5156066,Start Get Vehicle Position (on record.py Side)
5985,1744588349.515619,End Get Vehicle Position (on record.py Side)
5983,1744588349.4997427,Start of Saving Image: frame_5983.png
5983,1744588349.5168505,End of Saving Image: frame_5983.png
5984,1744588349.5171795,Start of Saving Image: frame_5984.png
5984,1744588349.524798,End of Saving Image: frame_5984.png
5985,1744588349.505905,Start of Frame 5985
5985,1744588349.526395,End of Frame 5985
5985,1744588349.5315247,Start Get Vehicle Position (on manual_control.py Side)
5985,1744588349.5315373,End Get Vehicle Position (on manual_control.py Side)
5985,1744588349.5315256,Start Get Vehicle Position (on record.py Side)
5985,1744588349.5315366,End Get Vehicle Position (on record.py Side)
5985,1744588349.5264008,Start of Frame 5985
5985,1744588349.5367703,End of Frame 5985
5986,1744588349.5480404,Start Get Vehicle Position (on manual_control.py Side)
5986,1744588349.5480545,End Get Vehicle Position (on manual_control.py Side)
5986,1744588349.5480416,Start Get Vehicle Position (on record.py Side)
5986,1744588349.5480535,End Get Vehicle Position (on record.py Side)
5986,1744588349.5367785,Start of Frame 5986
5986,1744588349.5529044,End of Frame 5986
5987,1744588349.5636616,Start Get Vehicle Position (on manual_control.py Side)
5987,1744588349.5636766,End Get Vehicle Position (on manual_control.py Side)
5987,1744588349.5636628,Start Get Vehicle Position (on record.py Side)
5987,1744588349.5636756,End Get Vehicle Position (on record.py Side)
5985,1744588349.5478394,Start of Saving Image: frame_5985.png
5985,1744588349.5649557,End of Saving Image: frame_5985.png
5987,1744588349.55291,Start of Frame 5987
5987,1744588349.571477,End of Frame 5987
5987,1744588349.5795903,Start Get Vehicle Position (on manual_control.py Side)
5987,1744588349.5796053,End Get Vehicle Position (on manual_control.py Side)
5987,1744588349.5795915,Start Get Vehicle Position (on record.py Side)
5987,1744588349.5796041,End Get Vehicle Position (on record.py Side)
5986,1744588349.5652094,Start of Saving Image: frame_5986.png
5986,1744588349.5808094,End of Saving Image: frame_5986.png
5987,1744588349.5814548,Start of Saving Image: frame_5987.png
5987,1744588349.5889287,End of Saving Image: frame_5987.png
5987,1744588349.571488,Start of Frame 5987
5987,1744588349.5922189,End of Frame 5987
5988,1744588349.5955062,Start Get Vehicle Position (on manual_control.py Side)
5988,1744588349.5955212,End Get Vehicle Position (on manual_control.py Side)
5988,1744588349.595507,Start Get Vehicle Position (on record.py Side)
5988,1744588349.5955203,End Get Vehicle Position (on record.py Side)
5988,1744588349.5922236,Start of Frame 5988
5988,1744588349.6018717,End of Frame 5988
5989,1744588349.61159,Start Get Vehicle Position (on manual_control.py Side)
5989,1744588349.6116045,End Get Vehicle Position (on manual_control.py Side)
5989,1744588349.6115909,Start Get Vehicle Position (on record.py Side)
5989,1744588349.6116033,End Get Vehicle Position (on record.py Side)
5989,1744588349.6018813,Start of Frame 5989
5989,1744588349.6174445,End of Frame 5989
5990,1744588349.627562,Start Get Vehicle Position (on manual_control.py Side)
5990,1744588349.627576,End Get Vehicle Position (on manual_control.py Side)
5990,1744588349.6275632,Start Get Vehicle Position (on record.py Side)
5990,1744588349.6275752,End Get Vehicle Position (on record.py Side)
5988,1744588349.6016822,Start of Saving Image: frame_5988.png
5988,1744588349.6287389,End of Saving Image: frame_5988.png
5990,1744588349.6174536,Start of Frame 5990
5990,1744588349.633522,End of Frame 5990
5991,1744588349.6436124,Start Get Vehicle Position (on manual_control.py Side)
5991,1744588349.6436288,End Get Vehicle Position (on manual_control.py Side)
5991,1744588349.6436136,Start Get Vehicle Position (on record.py Side)
5991,1744588349.6436267,End Get Vehicle Position (on record.py Side)
5989,1744588349.6290727,Start of Saving Image: frame_5989.png
5989,1744588349.6447415,End of Saving Image: frame_5989.png
5990,1744588349.6450582,Start of Saving Image: frame_5990.png
5990,1744588349.6539516,End of Saving Image: frame_5990.png
